id,name,city,display_address,google_place_id,latitude,longitude,price_point,primary_type,website
4211,The Russian Tea Room,New York City,"150 W 57th St, New York, NY 10019",ChIJ_816e_dYwokROMvaQpsyemk,40.7649580,-73.9794337,high,fine_dining_restaurant,http://www.russiantearoomnyc.com
11001,The Musket Room,New York City,"265 Elizabeth St, New York, NY 10012",ChIJ3TJ4moVZwokRkyy0hZnv_RA,40.7239200,-73.9937800,high,american_restaurant,https://www.musketroom.com
108732,Arya,Boston,null,ChIJHQsP2ohw44kRU4Yc15zYmTM,42.3630215,-71.0552436,null,italian_restaurant,
72371,Chez TJ,San Francisco Bay Area,"938 Villa St, Mountain View, CA 94041",ChIJPUL8UjS3j4ARdCh-Ys_Bgqs,37.3946669,-122.0804378,high,fine_dining_restaurant,https://www.cheztj.com
71597,Rasika West End,"Washington, DC","1190 New Hampshire Ave NW, Washington, DC 20037",ChIJMUs6-ra3t4kRueqJ32bEmDU,38.9050755,-77.0481629,medium,indian_restaurant,https://www.rasikarestaurant.com/
101975,"Four Seasons Hotel Washington, DC","Washington, DC","2800 Pennsylvania Ave NW, Washington, DC 20007",ChIJNdBhOEu2t4kR6zkWO2XCzFI,38.9048185,-77.0572948,null,hotel,https://www.fourseasons.com/washington/%3Futm_source%3Dgoogle%26utm_medium%3Dorganicsearch%26utm_campaign%3Dtor-was-hre-mid-seo-na%26utm_content%3Dna-na%26utm_term%3Dna
74608,Uchiko,Austin,"4200 N Lamar Blvd, Austin, TX 78756",ChIJXQ-Uy2LKRIYR3W5SjLhBBj0,30.3107759,-97.7399843,high,sushi_restaurant,https://uchiko.uchirestaurants.com/location/austin
15160,The Metropolitan Museum of Art,New York City,"1000 5th Ave, New York, NY 10028",ChIJb8Jg9pZYwokR-qHGtvSkLzs,40.7792543,-73.9628842,null,museum,https://www.metmuseum.org
75502,La Petite Grocery,New Orleans,"4238 Magazine St, New Orleans, LA 70115",ChIJ8RmDjE6kIIYRZE6ynAYK7vo,29.9207891,-90.1001219,null,bistro,http://www.lapetitegrocery.com/
43886,Meju,New York City,"5-28 49th Ave, Queens, NY 11101",ChIJ6alY3R1ZwokRQXUSqpo8OIM,40.7435222,-73.9552482,high,korean_restaurant,http://mejunyc.com
67737,Mot Hai Ba,Dallas,"6047 Lewis St, Dallas, TX 75206",ChIJ79xTeE6fToYR8ioqjlo5ut8,32.8123467,-96.7622981,medium,asian_fusion_restaurant,https://www.mothaibadallas.com/
100545,Astor Club,Chicago,"24 E Goethe St, Chicago, IL 60610",ChIJWb0dSADTD4gRbv3lbhkahrU,41.9061384,-87.6278115,high,restaurant,https://astorclub.com/
74662,7 Adams,San Francisco Bay Area,"1963 Sutter St, San Francisco, CA 94115",ChIJXVvsirKBhYARfWD1MEpT_Uw,37.7859770,-122.4326014,high,fine_dining_restaurant,https://www.7adamsrestaurant.com
40360,Le Gratin,New York City,"5 Beekman Street, New York, NY",ChIJj4fN7HBbwokRCB5xca3KF1E,40.7114295,-74.0068285,high,french_restaurant,http://legratinnyc.com
99887,Las' Lap Miami,Miami,"2216 Park Ave, Miami Beach, FL 33139, USA",ChIJmzlO7vm12YgR7Jo7CXo4VzI,25.7987034,-80.1302601,high,restaurant,https://www.laslapmia.com/
73255,Giorgio Baldi,Los Angeles,"114 W Channel Rd, Santa Monica, CA 90402",ChIJSxc3XpCkwoARojp0NVes41A,34.0284066,-118.5187501,null,italian_restaurant,https://www.giorgio-baldi.com/
95490,Mercantile Dining & Provision,Denver,"1701 Wynkoop St #155, Denver, CO 80202",ChIJJ3w-CsN4bIcRnjIYAv0i6MU,39.7536124,-104.9997070,high,restaurant,https://www.mercantiledenver.com/
56636,Saint Urban,New York City,43 East 20th Street - New York,ChIJh7rW8llZwokR6yEA3sRVYlQ,40.7388360,-73.9884478,high,restaurant,https://www.sainturbannyc.com
10692,Babbo,New York City,"110 Waverly Pl, New York, NY 10011",ChIJ0cr5SZFZwokRqThsmC5Caes,40.7322830,-73.9992840,high,italian_restaurant,https://babbonyc.com/
69320,MaMou,New Orleans,"942 N Rampart St, New Orleans, LA 70116",ChIJE5UXKPynIIYRaBLgdS1C0zo,29.9627673,-90.0661187,high,european_restaurant,https://www.mamounola.com/
100240,88 Club,Los Angeles,"9737 S Santa Monica Blvd, Beverly Hills, CA 90210",ChIJi_R5HMm9woARv_qBcJatv_0,34.0681980,-118.4081179,high,restaurant,https://www.88clubbh.com/
95795,Best Friend,Las Vegas,"3770 S Las Vegas Blvd, Las Vegas, NV 89109",ChIJL1TIqmPFyIARwNxvEj7vO9o,36.1050207,-115.1735947,medium,restaurant,https://parkmgm.mgmresorts.com/en/restaurants/best-friend.html
108736,Nadu Kitchen,Chicago,"2518 N Lincoln Ave, Chicago, IL 60614, United States",ChIJawW29AVIMooBbvRzkDiNbzK,41.9270499,-87.6520380,medium,indian_restaurant,http://naduchicago.com/
70697,The Ranch Restaurant & Saloon,Los Angeles,"1025 E Ball Rd #101A, Anaheim, CA 92805",ChIJJ5fu7bbX3IARh_sSy1VkxsY,33.8187226,-117.8973546,high,american_restaurant,https://www.theranch.com/restaurant/?utm_source=MyBusiness&utm_medium=Panel&utm_campaign=RestaurantWeb
100425,Delilah Dallas,Dallas,"1616 Hi Line Dr, Dallas, TX 75207",ChIJRRNz2PiZToYRQ3X831-FqBM,32.7960394,-96.8178791,high,restaurant,https://www.delilahrestaurants.com/
72024,Drusie & Darr by Jean-Georges,Nashville,"231 6th Ave N, Nashville, TN 37219",ChIJOcuyESpnZIgRmVAVtDRJueQ,36.1636850,-86.7825982,high,restaurant,https://www.thehermitagehotel.com/nashville-dining/jean-georges-restaurant
103301,il Carciofo,Chicago,"1045 W Fulton St, Chicago, IL 60607",ChIJlUSEXAAtDogRL4uQxSuDhgg,41.8865940,-87.6540079,high,roman_restaurant,http://www.ilcarciofochicago.com/
96039,Molotov Kitschen + Cocktails,Denver,"3333 E Colfax Ave, Denver, CO 80206",ChIJmQ4KfWN_bIcRZTOGbncNQ68,39.7403130,-104.9480345,medium,ukrainian_restaurant,http://molotovdenver.com/
72351,Pasjoli,Los Angeles,"2732 Main St, Santa Monica, CA 90405",ChIJpTjP4G-7woARDdfT19BYG28,34.0001931,-118.4820912,high,french_restaurant,http://www.pasjoli.com
99691,82 Acres,"Portland, OR","2032 SE Clinton St, Portland, OR 97202, United States",ChIJZfoF0-8LlVQRDlcUOOzcpx4,45.5032661,-122.6448806,medium,restaurant,https://www.82acrespdx.com/
72507,California English,San Diego,"9276 Scranton Rd, San Diego, CA 92121",ChIJq6oaDD4H3IARcUl0CicFNss,32.8915352,-117.2022931,low,restaurant,https://www.californiaenglishsd.com
40579,A16 San Francisco,San Francisco Bay Area,"2355 Chestnut St, San Francisco, CA 94123",ChIJE4ZWOdSAhYARsE9BoggtBSU,37.7999003,-122.4421013,medium,restaurant,http://a16pizza.com/private-events-at-san-francisco
108733,Dobson's Bar & Restaurant,San Diego,"956 Broadway Cir, San Diego, CA 92101",ChIJpE2eAOmSFpPaWXgBl9Hdp2D,32.7154810,-117.1626071,medium,californian_restaurant,http://dobsonsrestaurant.com
67630,th_prsrv at Eculent,Houston,"709 Harris Ave, Kemah, TX 77565",ChIJ6UQOoe5jP4YR3yM4B4ea33E,29.5418908,-95.0189977,high,native_american_restaurant,http://www.thprsrv.com/
96157,Hazie's,San Francisco Bay Area,null,ChIJn-6m802BhYARruM4u0h9-Bc,37.7765501,-122.4247769,low,restaurant,https://www.haziessf.com
7480,Soogil,New York City,"108 E 4th St, New York, NY 10003",ChIJgzeCUpxZwokRbd_EmbP7osI,40.7255100,-73.9883800,low,korean_restaurant,https://www.soogil.com
102498,"The Ritz-Carlton, Dallas",Dallas,"2121 McKinney Ave, Dallas, TX 75201",ChIJ2wxVsjqZToYRdO6QJURD6xA,32.7922402,-96.8033716,null,hotel,https://www.ritzcarlton.com/en/hotels/dalrz-the-ritz-carlton-dallas/overview/%3Fscid%3Df2ae0541-1279-4f24-b197-a979c79310b0
108734,Dobson's Bar & Restaurnt,San Diego,"956 Broadway Cir, San Diego, CA 92101",,32.7157924,-117.1631112,medium,californian_restaurant,http://dobsonsrestaurant.com
108735,The Copra,San Francisco Bay Area,"1700 Fillmore St, San Francisco, CA 94115",ChIJ3CW1rXFpCTpv5fjyjnAvDd1,37.7857270,-122.4325238,medium,restaurant,
40998,The Commerce Inn,New York City,"50 Commerce St, New York, NY 10014",ChIJ-SBoguRZwokRmTRHDYXw0EI,40.7313538,-74.0057057,medium,american_restaurant,http://thecommerceinn.com
69451,Banshee,Atlanta,"1271 Glenwood Ave SE, Atlanta, GA 30316",ChIJeTP7sxsB9YgRxlN9qnOSUgE,33.7399618,-84.3459272,null,restaurant,http://banshee-atl.com/
69801,UKA,Los Angeles,"JAPAN HOUSE, Ovation Hollywood, 6801 Hollywood Blvd Level 5, Los Angeles, CA 90028",ChIJFyxQKCO_woARf6OMJ9ZWJNg,34.1017937,-118.3392247,null,authentic_japanese_restaurant,https://www.exploretock.com/uka/?utm_source=google_business_profile
69751,Tagine,Los Angeles,"132 N Robertson Blvd, Beverly Hills, CA 90211",ChIJFW28mVG5woARU_phmHUBxdc,34.0677595,-118.3835527,high,moroccan_restaurant,http://www.taginebeverlyhills.com
71772,Kato Restaurant,Los Angeles,"777 S Alameda St Building 1, Suite 114, Los Angeles, CA 90021",ChIJnd0gSmi7woARCdXsW5usqKU,34.0341749,-118.2410628,high,taiwanese_restaurant,https://www.katorestaurant.com/
68141,Navio,San Francisco Bay Area,"1 Miramontes Point Rd, Half Moon Bay, CA 94019",ChIJa20ih2MLj4ARxpEI4qkvwZI,37.4338455,-122.4414431,high,seafood_restaurant,https://www.naviohalfmoonbay.com/
44163,Melba's Grand Central Terminal,New York City,"89 E 42nd St, New York, NY 10017",ChIJ0-KySwBZwokROY0ex-BEQrc,40.7527277,-73.9772353,null,american_restaurant,https://www.melbasrestaurant.com/event/location-grand-central
108724,Tempura Masui,New York City,"222 E 39th St, New York, NY 10016, United States",ChIJsnvR2Gq6dO1cvi_kCTJh8Sj,40.7477318,-73.9748053,high,japanese_restaurant,http://www.tempuramatsui.com
44130,Chutney Masala,New York City,"76 Main St, Irvington, NY 10533",ChIJMQZD4BPrwokR_2rhFNn1lU0,41.0391301,-73.8685415,medium,indian_restaurant,https://www.chutneymasala.com
75200,Fiola Mare,"Washington, DC","3100 K St NW, Washington, DC 20007",ChIJZUQ8NEy2t4kRX3b-nMqKZ-I,38.9016510,-77.0606693,null,seafood_restaurant,http://www.fiolamaredc.com
99293,Junior,Nashville,"907 Dickerson Pike, Nashville, TN 37207",ChIJXcL9t11nZIgRHlOohgsKyvk,36.1880999,-86.7727268,high,restaurant,https://juniornashville.com/
66935,Manhattan Beach Post,Los Angeles,"1142 Manhattan Ave, Manhattan Beach, CA 90266",ChIJ1xvteOuzwoAR4YYewt0xbzU,33.8852472,-118.4107417,medium,fine_dining_restaurant,http://eatmbpost.com
108714,mizumi,Las Vegas,"3131 Las Vegas Blvd S, Las Vegas, NV 89109",ChIJy-H_3aURIrPhBD94qGl63tO,36.1272873,-115.1672802,null,japanese_restaurant,https://www.wynnlasvegas.com/dining/fine-dining/mizumi
71851,Camphor,Los Angeles,"923 E 3rd St #109, Los Angeles, CA 90013",ChIJNW1lfmzHwoARxzp7unjgv-0,34.0466391,-118.2342018,high,restaurant,https://www.camphor.la/
99668,The Mulberry LA,Los Angeles,"1800 Sawtelle Blvd, Los Angeles, CA 90025",ChIJvbXCwSC7woARm0oGgY3osgM,34.0438839,-118.4459658,medium,restaurant,https://www.themulberrylosangeles.com/
76299,Mother Wolf Las Vegas,Las Vegas,"2777 S Las Vegas Blvd, Las Vegas, NV 89109, United States",ChIJOykdlg_FyIARzidH87_WT7s,36.1373630,-115.1594359,high,italian_restaurant,https://www.motherwolflv.com/
41963,Maxwells Trading,Chicago,"1516 W Carroll Ave, Chicago, IL 60607",ChIJZftHjnAtDogRevLY7PXWbd8,41.8876644,-87.6652479,high,restaurant,https://www.maxwellstrading.com/
41130,Dame,New York City,"87 MacDougal St, New York, NY 10012",ChIJU3gRuXpZwokRihNyTYLnc1g,40.7289445,-74.0015073,null,seafood_restaurant,http://damenewyork.com
66796,Valle,San Diego,"222 N Pacific St, Oceanside, CA 92054",ChIJ0ZTXds9v3IARKvxAY5fwV2k,33.1946132,-117.3834554,null,restaurant,https://valleoceanside.com
97569,Yellowtail Japanese Restaurant & Lounge by Akira Back,Las Vegas,"3600 S Las Vegas Blvd, Las Vegas, NV 89109",ChIJvUdRyzDEyIARcD6aX3eH2rI,36.1137230,-115.1750901,high,japanese_restaurant,https://bellagio.mgmresorts.com/en/restaurants/yellowtail-japanese-restaurant-lounge.html
99618,Fish Shop,"Washington, DC","610 Water St SW, Washington, DC 20024, United States",ChIJlTamgmK3t4kRB6NVkGpDt5k,38.8762120,-77.0213418,medium,seafood_restaurant,https://fishshopdc.com/
69955,General Muir,Atlanta,"1540 Avenue Pl B-230, Atlanta, GA 30329",ChIJgdpxu1gG9YgRMQTfx8ArOMA,33.8011787,-84.3272123,low,american_restaurant,http://www.thegeneralmuir.com/
71171,Tsubaki,Los Angeles,"1356 Allison Ave, Los Angeles, CA 90026",ChIJKzmylv3GwoARATbBpfkfDmI,34.0727806,-118.2515250,low,authentic_japanese_restaurant,http://tsubakila.com
93289,Frasca Food and Wine,Denver,"1738 Pearl St, Boulder, CO 80302",ChIJ32ggfCnsa4cReukO2DP2hXY,40.0192049,-105.2724745,high,fine_dining_restaurant,https://www.frascafoodandwine.com/
99518,AVIV,Miami,"2341 Collins Ave, Miami Beach, FL 33139",ChIJTcVvE8e12YgRLrRM14_YJzM,25.7998576,-80.1270840,null,israeli_restaurant,https://www.avivsb.com/
99403,Petite Edith,Chicago,null,ChIJM2hbIwDTD4gR63_ugg0SJDA,41.8985787,-87.6346115,high,bistro,https://www.petiteedith.com/
99210,Lucien,San Diego,"7863 Girard Ave #308, La Jolla, CA 92037",ChIJObi7SjUD3IAR6J0Sbt-VQtA,32.8463110,-117.2741900,high,restaurant,https://luciensd.com/
40477,Maison Barnes,New York City,"100 E 63rd St, New York, NY 10065",ChIJKYUkP1JZwokRkMimcbPxmFI,40.7650602,-73.9675511,high,french_restaurant,https://www.maisonbarnes-newyork.com
7343,Lucien,New York City,"14 1st Ave, New York, NY 10009",ChIJ_X--hINZwokR0nGi4dhw1JE,40.7233900,-73.9881700,low,french_restaurant,http://luciennyc.com
76074,Lonesome Dove Fort Worth,Dallas,"2406 N Main St, Fort Worth, TX 76164",ChIJk0u7Had2ToYRDC_c38Q-edc,32.7882289,-97.3489231,high,steak_house,http://www.lonesomedovefortworth.com/
76429,Momofuku,Las Vegas,"Boulevard Tower, 3708 Las Vegas Blvd S Level 2, Las Vegas, NV 89109",ChIJr5_NOTrEyIARarIe98SXxdw,36.1101282,-115.1741403,medium,restaurant,https://cosmopolitanlasvegas.mgmresorts.com/en/restaurants/momofuku.html
27988,Eight Tables by George Chen,San Francisco Bay Area,"8 Kenneth Rexroth Pl, San Francisco, CA 94133",ChIJM70_7fOAhYARBhmOeIEcEY4,37.7984516,-122.4077813,high,restaurant,https://eighttables.com
104305,Wayan Miami,Miami,"50 NW 24th St STE 101, Miami, FL 33127",ChIJEczPCAC32YgRj5LeEM_PTXg,25.7996197,-80.1959800,null,asian_restaurant,https://www.wayan-restaurants.com/miami
71057,The Conservatory at Ivy City,"Washington, DC","1401 Okie St NE, Washington, DC 20002",ChIJkf3fRZC5t4kRQP4Z1gbByWY,38.9144327,-76.9841527,null,bar,https://www.conservatorydc.com
101787,Waldorf Astoria New York,New York City,"301 Park Ave, New York, NY 10022, USA",ChIJTzi6VfxYwokRDtjrgLbTvH4,40.7564821,-73.9734562,null,hotel,https://www.waldorfastorianewyork.com/
69163,Garrison,Austin,"101 Red River St, Austin, TX 78701",ChIJdUdA46i1RIYRJnc7t8vqHxw,30.2619965,-97.7380364,high,restaurant,https://www.garrisongrill.com/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps
100627,Novecientos Grados,San Diego,"3665 N Harbor Dr Gate 115, San Diego, CA 92101",ChIJZyCa4vur3oAR1I4X3unfwKk,32.7326981,-117.1962491,null,latin_american_restaurant,null
108737,joujou,San Francisco Bay Area,null,ChIJuWyW1qfbI-wPXPW8mbjiQKn,37.7697808,-122.4035868,high,french_restaurant,null
74507,Catch LA,Los Angeles,"8715 Melrose Ave, West Hollywood, CA 90069",ChIJx7bgU66-woARVapEo_hs2YQ,34.0814457,-118.3836778,high,seafood_restaurant,https://www.catchrestaurants.com/location/catch-la
97304,Kumoya,Denver,"2400 W 32nd Ave, Denver, CO 80211",ChIJU4pNM6N5bIcRmmTR2FgPuDc,39.7618383,-105.0162272,high,japanese_restaurant,https://www.kumoyadenver.com/
44121,Alta Calidad,New York City,"552 Vanderbilt Ave, Brooklyn, NY 11238",ChIJQ928SqRbwokRKuID55C7xFo,40.6801337,-73.9682324,medium,mexican_restaurant,https://www.altacalidadbk.com
99516,Kizaki,Denver,"1551 S Pearl St, Denver, CO 80210, United States",ChIJT6LLNQB_bIcRFlId0L9BFOM,39.6884361,-104.9806820,high,sushi_restaurant,https://denchukizaki.com/
73899,Gunshow,Atlanta,"924 Garrett St, Atlanta, GA 30316",ChIJv7pmK-ID9YgRcrZZUrFw728,33.7407083,-84.3580222,high,new_american_restaurant,http://www.gunshowatl.com/
74479,Charcoal Venice,Los Angeles,"425 Washington Blvd, Venice, CA 90292",ChIJX41ccC67woARuk-Im7V-TVo,33.9816272,-118.4629432,medium,new_american_restaurant,https://charcoalvenice.com
26113,Nightbird,San Francisco Bay Area,"330 Gough St, San Francisco, CA 94102",ChIJyzdPuJiAhYARaLoaRwaGRGE,37.7765624,-122.4228503,high,restaurant,https://www.nightbirdrestaurant.com
40715,Scarr’s Pizza,New York City,"22 Orchard St, New York, NY 10002",ChIJOUqatilawokRguvFSj0wX7Y,40.7153411,-73.9914280,low,pizza_restaurant,http://scarrspizza.com
56654,Lex Yard,New York City,"550 Lexington Ave, New York, NY 10022",ChIJp3Q2MABZwokRbzZFYomRijg,40.7562499,-73.9727281,high,american_restaurant,https://www.lexyardnyc.com/
67324,Morihiro,Los Angeles,"1115 Sunset Blvd Ste 100, Los Angeles, CA 90012, United States",ChIJ4-k-iiDBwoARPT_AOvL9pIc,34.1168875,-118.2624108,high,authentic_japanese_restaurant,https://www.morionodera.com
74224,Meals By Genet,Los Angeles,"1053 S Fairfax Ave, Los Angeles, CA 90019",ChIJW9SZwxW5woARkrzV1YcRMAE,34.0566737,-118.3647262,low,ethiopian_restaurant,http://mealsbygenetla.com
40939,The Dabney,"Washington, DC","122 Blagden Alley NW, Washington, DC 20001",ChIJrTuAH-23t4kRUu2vghXPScI,38.9063446,-77.0245248,high,american_restaurant,https://thedabney.com/
40822,Foul Witch,New York City,"15 Avenue A, New York, NY 10009",ChIJq6oPsoNZwokR1hGiiD3wy8g,40.7227931,-73.9862513,null,italian_restaurant,http://foulwitchnyc.com
108766,Antoine's Restaurnt,New Orleans,"713 Street Louis Street, New Orleans, LA 70130",ChIJWegGCA6mIIYRYAiMKN4T4CM,29.9569825,-90.0664162,high,french_restaurant,http://www.antoines.com/
107548,"Mandarin Oriental, New York",New York City,"80 Columbus Cir, New York, NY 10023, USA",ChIJL83lHfZYwokRnd7wA8PLD1E,40.7688844,-73.9830440,null,hotel,https://www.mandarinoriental.com/en/new-york/manhattan?src=loc.yext.monyc.ggl
41566,Brindille,Chicago,"534 N Clark St, Chicago, IL 60654",ChIJZZFRsbMsDogRRNQeQlolb8M,41.8918933,-87.6314064,high,french_restaurant,http://brindille-chicago.com
11007,Estela,New York City,null,ChIJf3f-f4VZwokRcBCEciTOGRQ,40.7247590,-73.9947280,null,restaurant,https://www.estelanyc.com
69323,Mother Wolf,Miami,"3841 NE 2nd Ave, Miami, FL 33137",ChIJE5XxYEOx2YgRtM7W6KI9XfY,25.8126459,-80.1910809,high,restaurant,http://www.motherwolfmiami.com
107820,Kidilum,New York City,"31 W 21st St, New York, NY 10010",ChIJN6uv0m9ZwokRy9oCyqsaWpU,40.7411738,-73.9921494,high,restaurant,https://kidilumnyc.com/
108769,Takai by Kashiba & Bar,Seattle,"180 Bellevue Way NE, Bellevue, WA 98004",ChIJB8PPeYdskFQRKkBJfiZLuXE,47.6111340,-122.2015129,high,sushi_restaurant,https://takaibykashiba.com/
101953,The Setai Miami Beach,Miami,"2001 Collins Ave, Miami Beach, FL 33139",ChIJxZsBVJy02YgRz20NMJIwoWM,25.7958833,-80.1288355,null,hotel,https://www.thesetaihotel.com/%3Futm_source%3Dlocal%26utm_campaign%3DGMB%26utm_medium%3Dorganic
73233,Tei-An,Dallas,null,ChIJsw_DQCaZToYRnHMnjqCAraA,32.7920570,-96.7955047,high,japanese_restaurant,http://www.tei-an.com/
40400,Huso,New York City,"323A Greenwich St, New York, NY 10013",ChIJJy7oGqZZwokReiM-H1qtHYs,40.7173283,-74.0105321,high,fine_dining_restaurant,https://husony.com
108208,Max & Helen's,Los Angeles,"127 N Larchmont Blvd, Los Angeles, CA 90004",ChIJOQgNUAC5woAR9Gh_qCkbxmU,34.0738764,-118.3239695,null,american_restaurant,https://www.maxandhelens.com/
69686,Sabio on Main,San Francisco Bay Area,"501 Main St, Pleasanton, CA 94566",ChIJffSEK6Ppj4ARs6RzsEqCZlI,37.6606473,-121.8760594,high,californian_restaurant,https://www.sabiopleasanton.com
41243,Oyamel Cocina Mexicana,"Washington, DC","401 7th St NW, Washington, DC 20004",ChIJvfdr_Y-3t4kRN-8elI5NN6g,38.8949709,-77.0217214,medium,restaurant,https://www.oyamel.com/location/washington-dc/
96600,The Bar Room at The Modern,New York City,"9 W 53rd St, New York, NY 10019",ChIJpWThSuJZwokRjFz9XPvs0TI,40.7609475,-73.9768318,medium,bar,https://www.themodernnyc.com/?utm_source=GoogleBusinessProfiles
75677,Virtu Honest Craft,Phoenix,"3701 N Marshall Way, Scottsdale, AZ 85251, United States",ChIJcxLCI8ALK4cRLW5iv6hXRrg,33.4907025,-111.9279812,null,restaurant,http://www.virtuscottsdale.com/
33924,Girl & the Goat,Chicago,"809 W Randolph St, Chicago, IL 60607",ChIJs8mbNsUsDogRUnpg-b_IK5E,41.8841760,-87.6479441,medium,new_american_restaurant,https://www.girlandthegoat.com/chicago
108726,Nikolai's Roof,Atlanta,"255 Courtland St NE, Atlanta, GA",ChIJX4ANj73_Z4bVv7Z3ZrYg32o,33.7618895,-84.3832200,high,restaurant,http://nikolaisroofatl.com/?SEO_id=GMB-HH-R-ATLAHHH-1&y_source=1_MTU0MDUxNDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
97811,Gai Noi,Minneapolis-Saint Paul,"1610 Harmon Pl, Minneapolis, MN 55403",ChIJwZlh67Uzs1IR5lKTO2AwAHo,44.9715939,-93.2854583,null,laotian_restaurant,http://www.gainoimpls.com/
69227,Casa Teresa,"Washington, DC","919 19th St NW, Washington, DC 20006",ChIJdYa9KLq3t4kRXZZmJFZZBnk,38.9017672,-77.0431844,medium,restaurant,https://teresadc.com/
100188,Eunoia,"Washington, DC","320 Florida Ave NE, Retail Bay 1, Washington, DC 20002",ChIJGdMMPk65t4kRJT7FiY1dDAo,38.9079791,-77.0018914,null,restaurant,https://www.eunoiadc.com/
100149,Night Rooster,Dallas,"1000 N Riverfront Blvd, Dallas, TX 75207",ChIJEejED1WZToYRJFRyyooXRR4,32.7865817,-96.8173243,null,chinese_restaurant,https://nightroosterdallas.com/
26627,Liholiho Yacht Club,San Francisco Bay Area,"871 Sutter St, San Francisco, CA 94109",ChIJkVSnJpKAhYARCSaDnRo5brE,37.7881800,-122.4145800,medium,restaurant,http://liholihoyachtclub.com
99288,DOLORES,New York City,"397 Tompkins Ave, Brooklyn, NY 11216, United States",ChIJwYDDibRbwokR7p0WTQvV1Y8,40.6838554,-73.9438622,medium,restaurant,http://www.doloresbk.com/
71037,Thanh Long Restaurant,San Francisco Bay Area,"4101 Judah Street, San Francisco",ChIJKck2KJeHhYARBwfZ8NytyRY,37.7601700,-122.5060879,medium,restaurant,http://www.thanhlongsf.com
74702,Si! Mon,Los Angeles,"60 N Venice Blvd, Venice, CA 90291",ChIJxyDoj5u7woARttWkJDjVa7g,33.9846764,-118.4703202,high,restaurant,https://www.si-mon.la/
3497,Sushi Noz,New York City,"181 E 78th St, New York, NY 10075",ChIJmUAVNb5YwokRyFZIbhQ_cxM,40.7738500,-73.9581300,high,sushi_restaurant,https://www.sushinoz.com
40325,Chef’s Table at Brooklyn Fare,New York City,"431 W 37th St, New York, NY 10018",ChIJiVVSAE1awokRzdvqVP_z3aA,40.7561226,-73.9964617,high,fine_dining_restaurant,http://brooklynfare.com
42495,Mission Ceviche Union Square,New York City,"7 E 17th St, New York, NY 10003",ChIJixS5XaJZwokR1hrG2VpP1No,40.7378555,-73.9913424,medium,restaurant,http://www.missionceviche.com
108750,The Kali Restaurant,Los Angeles,"5722 Melrose Ave, Los Angeles, CA 90038",ChIJdfiEi8m4woAR82sc6js_AXs,34.0831255,-118.3242036,high,steak_house,https://www.kalirestaurant.com/
10951,Lure Fishbar,New York City,"142 Mercer St, New York, NY 10012",ChIJgS2D-o5ZwokRgS5knl8ipzI,40.7246122,-73.9985747,medium,restaurant,http://www.lurefishbar.com
95387,CHICA Las Vegas,Las Vegas,"3355 S Las Vegas Blvd St 106, Las Vegas, NV 89109, United States",ChIJI_PSEz7EyIARiRJvTUvHCWM,36.1224361,-115.1694836,medium,latin_american_restaurant,https://chicarestaurant.com/?utm_source=google
39745,Secchu Yokota,New York City,null,ChIJ8-YKf4JZwokR8E9EvXIGnhI,40.7228305,-73.9831015,high,japanese_restaurant,http://secchuyokota.com
43955,Passerine,New York City,"36 E 20th St, New York, NY 10003",ChIJNz2NYnNZwokRmpUsT-iz-ZE,40.7385487,-73.9886861,high,restaurant,https://www.passerinenyc.com
67177,Imperfecto,"Washington, DC","1124 23rd St NW, Washington, DC 20037",ChIJ3cVPOEW3t4kRoDGlzKQqgKI,38.9043118,-77.0503028,high,restaurant,https://www.sevenreasonsgroup.com/imperfecto
99469,Restaurant Ki,Los Angeles,"111 San Pedro St, Los Angeles, CA 90012",ChIJ6fB8aADHwoARxXCY99wLo0U,34.0500968,-118.2413802,high,korean_restaurant,https://restaurantki.com/
72809,ILE,Los Angeles,"6775 Selma Ave, Los Angeles, CA 90028",ChIJR7-GUoO_woAR_Eul-Srcjps,34.0946644,-118.3296774,high,caterer,https://www.ileishome.com
72900,Ellie Bird,"Washington, DC","125 Founders Ave, Falls Church, VA 22046",ChIJRQoqiIm1t4kRqG1bunWzLcI,38.8910234,-77.1836255,medium,restaurant,http://elliebirdva.com
102151,Four Seasons Los Angeles at Beverly Hills,Los Angeles,"300 S Doheny Dr, Los Angeles, CA 90048",ChIJT9e323V644kRR6TiEnwcOlA,34.0730227,-118.3892337,null,hotel,https://www.fourseasons.com/losangeles/%3Futm_source%3Dgoogle%26utm_medium%3Dorganicsearch%26utm_campaign%3Dtor-lax-hre-mid-seo-na%26utm_content%3Dna-na%26utm_term%3Dna
39532,Comfort Kitchen,Boston,null,ChIJ2c_A5KN744kRfC83faHt9rA,42.3174634,-71.0640533,null,restaurant,http://comfortkitchenbos.com
67199,Lumi,San Diego,null,ChIJ3QqQ3kxT2YARgK7gy73kBhA,32.7092248,-117.1602703,medium,sushi_restaurant,https://lumirooftop.com/
69157,Sachet,Dallas,"4270 Oak Lawn Ave, Dallas, TX 75219",ChIJdTynptyeToYR6IL5Jm4SIXo,32.8214593,-96.8020033,medium,mediterranean_restaurant,http://www.sachetdallas.com/
